pattern	constr_id	sent_id	correct_number	form	class	type	prefix	n_attr	punct	freq	len_context	len_prefix	sent	hidden200_batch20_dropout0.0_lr10.0	hidden200_batch20_dropout0.0_lr20.0	hidden200_batch20_dropout0.1_lr1.0	hidden200_batch64_dropout0.0_lr5.0	hidden200_batch64_dropout0.0_lr10.0	hidden200_batch64_dropout0.0_lr1.0	hidden200_batch64_dropout0.0_lr20.0	hidden200_batch20_dropout0.2_lr20.0	hidden200_batch20_dropout0.2_lr10.0	hidden200_batch20_dropout0.0_lr1.0	hidden200_batch20_dropout0.0_lr5.0	hidden200_batch20_dropout0.1_lr5.0	hidden200_batch20_dropout0.1_lr10.0	hidden200_batch20_dropout0.1_lr20.0	hidden200_batch20_dropout0.2_lr1.0	hidden200_batch64_dropout0.1_lr20.0	hidden200_batch64_dropout0.2_lr5.0	hidden200_batch64_dropout0.2_lr1.0	hidden200_batch64_dropout0.1_lr10.0	hidden200_batch64_dropout0.1_lr5.0	hidden200_batch64_dropout0.1_lr1.0	hidden200_batch20_dropout0.2_lr5.0	hidden200_batch64_dropout0.2_lr10.0	hidden200_batch128_dropout0.2_lr20.0	hidden200_batch128_dropout0.2_lr10.0	hidden650_batch64_dropout0.0_lr1.0	hidden650_batch64_dropout0.0_lr5.0	hidden650_batch64_dropout0.1_lr1.0	hidden650_batch64_dropout0.0_lr10.0	hidden650_batch64_dropout0.0_lr20.0	hidden650_batch64_dropout0.2_lr5.0	hidden650_batch64_dropout0.1_lr20.0	hidden650_batch64_dropout0.1_lr10.0	hidden650_batch64_dropout0.2_lr1.0	hidden650_batch64_dropout0.2_lr10.0	hidden650_batch64_dropout0.2_lr20.0	hidden650_batch64_dropout0.1_lr5.0	hidden200_batch128_dropout0.0_lr1.0	hidden200_batch128_dropout0.1_lr20.0	hidden200_batch128_dropout0.0_lr5.0	hidden200_batch128_dropout0.1_lr1.0	hidden200_batch64_dropout0.2_lr20.0	hidden200_batch128_dropout0.2_lr5.0	hidden200_batch128_dropout0.0_lr10.0	hidden200_batch128_dropout0.0_lr20.0	hidden200_batch128_dropout0.2_lr1.0	hidden200_batch128_dropout0.1_lr5.0	hidden200_batch128_dropout0.1_lr10.0	hidden650_batch128_dropout0.1_lr10.0	hidden650_batch128_dropout0.1_lr5.0	hidden650_batch128_dropout0.0_lr20.0	hidden650_batch128_dropout0.2_lr1.0	hidden650_batch128_dropout0.1_lr20.0	hidden650_batch128_dropout0.1_lr1.0	hidden650_batch128_dropout0.2_lr5.0	hidden650_batch128_dropout0.4_lr10.0	hidden650_batch128_dropout0.2_lr20.0	hidden650_batch128_dropout0.4_lr20.0	hidden650_batch128_dropout0.4_lr1.0	hidden650_batch128_dropout0.2_lr10.0	hidden650_batch128_dropout0.4_lr5.0	hidden650_batch64_dropout0.4_lr5.0	hidden650_batch128_dropout0.0_lr5.0	hidden650_batch128_dropout0.0_lr10.0	hidden650_batch128_dropout0.0_lr1.0	hidden650_batch64_dropout0.4_lr20.0	hidden650_batch64_dropout0.4_lr1.0	hidden650_batch64_dropout0.4_lr10.0
L__NOUN_VERB_VERB	16	1	sing	includes	correct	generated	The richest fee you can dial in Agra	0	False	10564	6	8	The richest fee you can dial in Agra offers to migrate to a selection . <eos>	-7.92589	-12.0984	-9.44167	-7.21707	-10.2395	-6.92554	-9.57948	-9.43834	-7.72678	-8.44583	-9.19626	-7.44301	-9.6513	-11.26	-8.40554	-7.82063	-8.04361	-8.21609	-9.63333	-7.7723	-7.99545	-7.58206	-7.85749	-8.20898	-8.1041	-7.21992	-8.08355	-7.08034	-7.55982	-8.88998	-8.10365	-7.31265	-8.8851	-7.49709	-7.48268	-8.31472	-8.25964	-7.18008	-9.07328	-8.96994	-8.76805	-9.16507	-7.34269	-10.9782	-8.97382	-7.98894	-7.38466	-7.97877	-7.07493	-8.87502	-5.18213	-7.79914	-7.54653	-8.35161	-8.04557	-7.90987	-6.50306	-7.58094	-7.55377	-8.64953	-7.4243	-8.37642	-7.00312	-8.601	-8.27984	-7.41554	-6.73354	-7.66041
L__NOUN_VERB_VERB	16	1	sing	include	wrong	generated	The richest fee you can dial in Agra	0	False	24625	6	8	The richest fee you can dial in Agra offers to migrate to a selection . <eos>	-4.86995	-9.81278	-6.42883	-6.30146	-8.08892	-4.5243	-9.8448	-8.36259	-4.85276	-6.30986	-3.99259	-5.08309	-7.07133	-5.93081	-6.01243	-5.84449	-7.89157	-6.54659	-6.70504	-5.3672	-6.59335	-6.0331	-6.14199	-5.33735	-6.86772	-6.15995	-8.2334	-7.13394	-6.64772	-6.848	-6.80834	-7.00311	-7.05426	-6.45648	-7.00148	-7.14326	-8.42834	-9.03695	-7.66607	-4.4482	-8.6179	-8.18226	-6.41925	-6.53071	-6.89299	-5.89111	-3.75019	-4.71506	-6.98472	-7.81863	-7.44784	-7.73381	-7.64094	-7.51817	-6.94153	-8.79641	-7.76214	-8.57016	-7.21035	-6.14342	-8.00256	-8.31076	-5.11388	-7.78012	-8.62197	-6.4926	-6.69847	-7.5516
L__NOUN_VERB_VERB	19	8	plur	exist	correct	generated	the electrostatic fisheries we develop in our monkey	1	False	5079	6	8	the electrostatic fisheries we develop in our monkey add ; we listen perspective wall for easter , planet testimony and supervisor - budget for Wii . <eos>	-10.6582	-10.4693	-9.13688	-10.4836	-9.37643	-9.53685	-11.8485	-9.79185	-7.88848	-9.17644	-9.49953	-6.81464	-8.18806	-7.37825	-9.13043	-7.77231	-7.97701	-8.03421	-9.80976	-8.52774	-8.22454	-8.30025	-8.37889	-8.49376	-9.16255	-10.8727	-9.2803	-11.4511	-8.55763	-9.97517	-10.3685	-9.83819	-13.1388	-10.9503	-9.5857	-8.4262	-8.18069	-11.1671	-9.29686	-9.20184	-10.23	-8.36855	-9.15011	-5.55644	-9.21864	-8.24863	-8.19314	-10.038	-10.8753	-9.26603	-8.30552	-9.05787	-10.9078	-9.47361	-9.46963	-8.31095	-11.6081	-7.87822	-10.0748	-10.2839	-10.1933	-8.08146	-10.4961	-7.28696	-10.3975	-8.85996	-7.3862	-8.59851
L__NOUN_VERB_VERB	19	8	plur	exists	wrong	generated	the electrostatic fisheries we develop in our monkey	1	False	2907	6	8	the electrostatic fisheries we develop in our monkey add ; we listen perspective wall for easter , planet testimony and supervisor - budget for Wii . <eos>	-10.9712	-11.5655	-9.66396	-12.5769	-12.366	-11.3359	-13.6602	-11.4963	-9.41328	-11.3866	-12.2555	-9.76081	-12.0481	-10.6861	-9.99915	-10.0539	-9.24873	-9.49781	-12.0109	-10.9942	-9.62156	-10.7893	-11.0681	-10.1502	-10.6277	-11.742	-13.6592	-9.67197	-8.52788	-14.2	-10.7951	-11.7991	-12.8494	-9.81031	-11.9655	-10.7111	-9.09361	-9.80644	-10.9209	-10.0106	-11.867	-9.52703	-12.1827	-9.76666	-11.8088	-10.3357	-9.7021	-11.221	-11.9921	-11.3273	-12.107	-10.4929	-11.6605	-10.9894	-10.8268	-10.8671	-11.1895	-9.63388	-10.2556	-10.9055	-9.26039	-9.98758	-10.8243	-9.79528	-8.99599	-9.78451	-8.82257	-10.103
R__VERB_NOUN_CCONJ_VERB	15	3	sing	begins	correct	generated	If you prefer a star who will remove to you and sail he will adjust and then raise his fire , and not vary what he is jumping about whenever he gives neighbors at authentic babies and	0	True	4461	6	37	If you prefer a star who will remove to you and sail he will adjust and then raise his fire , and not vary what he is jumping about whenever he gives neighbors at authentic babies and jumps they extend what you put , whenever they will not join for you , transmit to this path ... he is the article for you . <eos>	-8.76874	-9.22604	-10.3917	-8.7929	-7.60088	-8.93355	-7.76639	-9.30571	-8.46095	-9.60928	-9.19763	-10.4035	-8.74953	-8.15024	-9.27222	-7.94054	-8.68204	-9.54657	-7.33188	-8.72219	-10.0289	-8.77124	-9.20329	-8.28137	-9.71403	-8.46658	-7.66185	-9.31527	-8.90667	-9.85947	-8.6345	-9.82275	-7.64006	-8.67964	-9.98898	-8.52841	-8.60218	-9.90503	-9.33195	-9.30171	-8.07205	-8.82596	-8.26524	-8.60541	-7.73812	-9.26052	-10.4828	-8.74376	-9.42012	-7.92441	-9.11984	-9.04559	-10.0622	-7.67449	-9.74913	-9.12032	-7.14474	-9.58821	-9.09144	-9.13685	-8.87144	-8.23108	-8.83733	-9.17612	-9.98371	-10.4398	-8.61268	-9.34044
R__VERB_NOUN_CCONJ_VERB	15	3	sing	begin	wrong	generated	If you prefer a star who will remove to you and sail he will adjust and then raise his fire , and not vary what he is jumping about whenever he gives neighbors at authentic babies and	0	True	4597	6	37	If you prefer a star who will remove to you and sail he will adjust and then raise his fire , and not vary what he is jumping about whenever he gives neighbors at authentic babies and jumps they extend what you put , whenever they will not join for you , transmit to this path ... he is the article for you . <eos>	-8.33636	-8.3173	-8.58901	-9.69767	-8.95363	-7.71184	-8.26485	-7.96387	-7.52656	-8.10084	-9.19822	-7.78446	-8.59938	-8.23871	-8.11707	-8.03321	-8.14412	-9.0568	-7.29857	-7.4626	-8.68884	-7.17173	-8.35847	-8.53547	-8.3735	-7.14262	-7.74743	-7.7989	-9.3623	-9.12206	-9.41955	-10.7041	-9.95902	-8.01584	-9.32515	-7.51259	-7.85039	-8.73657	-8.388	-7.0188	-8.09896	-7.78385	-8.4339	-7.75361	-7.29969	-9.46039	-9.55767	-8.21502	-8.2091	-8.55229	-9.12204	-7.21095	-9.49713	-6.93636	-7.86463	-7.87411	-7.56729	-8.04365	-7.68328	-9.43943	-8.24515	-7.03777	-9.2651	-9.14524	-8.27521	-8.59497	-8.13015	-8.41866
L__NOUN_VERB_VERB	21	0	sing	is	correct	original	The only neurological sign that he shows	1	False	649202	4	7	The only neurological sign that he shows is that he barely drags his toes and sometimes has trouble with his right lead . <eos>	-1.77236	-0.905122	-1.93132	-4.09917	-1.65428	-2.14589	-1.58796	-1.76099	-1.65665	-1.71003	-1.72716	-1.44263	-1.48917	-4.06752	-1.11704	-1.50332	-3.39354	-1.48495	-1.5487	-1.62641	-1.16387	-1.62676	-1.56922	-1.58174	-1.6188	-1.62691	-0.784531	-1.56451	-1.49992	-0.943049	-1.40092	-1.30808	-0.93018	-2.54175	-2.03996	-0.890921	-2.72342	-1.91705	-2.08398	-1.75004	-1.5427	-3.35934	-2.09873	-0.777704	-0.54729	-2.69626	-1.48539	-0.936797	-3.21213	-2.85216	-1.75859	-1.98921	-1.9956	-1.7349	-1.22089	-2.26068	-2.4482	-1.3939	-1.61908	-1.0427	-1.51492	-1.1826	-1.65927	-2.45168	-1.27454	-1.76277	-1.99813	-2.61413
L__NOUN_VERB_VERB	21	0	sing	are	wrong	original	The only neurological sign that he shows	1	False	261453	4	7	The only neurological sign that he shows is that he barely drags his toes and sometimes has trouble with his right lead . <eos>	-5.64142	-3.13768	-4.63662	-7.28595	-3.74269	-3.43463	-3.931	-2.9769	-3.94252	-4.12388	-4.08751	-4.57127	-4.01564	-3.17943	-4.2941	-4.50816	-5.33401	-3.97963	-4.05626	-3.00254	-3.9879	-3.45933	-3.49079	-3.8956	-4.16525	-4.74905	-3.85996	-4.17787	-3.99949	-3.62427	-4.71214	-4.85157	-3.82367	-4.14909	-6.15667	-4.25452	-4.9846	-5.00284	-3.56198	-5.27898	-3.87142	-6.8752	-3.63916	-4.72517	-4.97577	-5.18749	-3.50442	-3.85261	-4.76342	-5.9725	-3.90802	-5.77988	-4.52196	-4.34273	-3.94465	-4.14562	-4.07129	-3.39102	-3.8695	-2.7639	-4.35576	-3.4674	-3.49799	-5.84857	-3.80474	-4.85331	-4.74801	-4.55916
R__VERB_NOUN_CCONJ_VERB	13	9	plur	ensure	correct	generated	They extremely add if you make route in your wager , ( for gains like me ) , they begin an attraction of the sheet and	0	True	3569	7	26	They extremely add if you make route in your wager , ( for gains like me ) , they begin an attraction of the sheet and insist naked appropriations to wander . <eos>	-8.02404	-7.3903	-8.99057	-9.02606	-8.01997	-8.68005	-7.41904	-8.79217	-8.29045	-8.81472	-8.75416	-8.38859	-8.87344	-7.83479	-8.60314	-7.93584	-9.40212	-10.4377	-8.36047	-9.62122	-9.1288	-8.61201	-7.30083	-8.55902	-7.90397	-10.6045	-8.94659	-8.40582	-7.70056	-10.1764	-9.08662	-7.83791	-8.09768	-8.59244	-8.76788	-8.65685	-9.58303	-9.12033	-10.1887	-9.01436	-7.77291	-9.35543	-8.38529	-7.95312	-9.4756	-7.80561	-8.67563	-9.11755	-9.96448	-7.64895	-8.46737	-8.35742	-8.8963	-6.51201	-8.08232	-8.35913	-8.77674	-8.70544	-9.67429	-9.29765	-8.2798	-8.47324	-8.63735	-7.47062	-9.76025	-8.34568	-8.90341	-8.31128
R__VERB_NOUN_CCONJ_VERB	13	9	plur	ensures	wrong	generated	They extremely add if you make route in your wager , ( for gains like me ) , they begin an attraction of the sheet and	0	True	399	7	26	They extremely add if you make route in your wager , ( for gains like me ) , they begin an attraction of the sheet and insist naked appropriations to wander . <eos>	-8.5832	-9.03649	-10.8338	-11.2269	-8.87246	-9.85063	-9.74365	-10.0244	-10.2339	-9.71068	-12.003	-10.2188	-9.88847	-11.2823	-10.4845	-9.81422	-11.413	-11.7354	-9.99136	-10.6726	-11.5202	-9.96495	-10.5118	-11.3733	-10.6615	-10.5645	-11.549	-10.0073	-11.1932	-11.201	-10.9455	-12.4302	-11.3935	-10.4853	-10.8301	-10.9593	-10.3672	-11.1932	-11.3419	-9.70726	-11.3179	-10.4196	-10.0909	-10.1177	-12.5305	-10.269	-11.3642	-11.458	-11.1433	-11.0742	-9.70547	-10.1298	-10.2617	-10.2071	-10.2351	-10.6355	-11.9013	-10.7502	-9.87561	-11.1371	-10.3682	-10.1281	-10.1016	-11.9934	-10.3732	-9.70875	-10.4873	-11.5487
R__VERB_NOUN_CCONJ_VERB	8	6	sing	loses	correct	generated	It refuses the council for man expectation and	0	False	817	7	8	It refuses the council for man expectation and happens , “ We are filmed that the Lake should not enable with massive - character companies who provide to commit and revise regardless and indoors in the responsibilities , bottles , and chicks of satisfied creation . ” <eos>	-7.24212	-8.42237	-8.01056	-9.30309	-7.19898	-7.16869	-7.38706	-9.20911	-7.72549	-8.42672	-7.92806	-7.30533	-8.02525	-7.91185	-8.01577	-7.73754	-7.499	-8.5473	-7.46831	-8.2876	-7.81531	-7.52605	-7.614	-7.74124	-7.82733	-7.40435	-8.20283	-7.92793	-7.06456	-7.776	-6.56882	-7.25923	-8.23145	-7.94185	-6.63691	-7.84118	-7.16642	-6.83964	-8.44691	-8.40919	-7.80031	-7.2709	-7.7358	-6.83701	-7.41915	-6.82842	-7.53438	-6.84757	-6.91238	-6.31743	-6.75261	-6.85995	-6.76709	-7.56574	-7.24436	-7.00468	-6.9905	-8.0217	-7.45499	-7.3057	-7.02687	-7.59629	-8.07209	-8.27344	-7.34905	-7.38929	-8.11787	-7.62251
R__VERB_NOUN_CCONJ_VERB	8	6	sing	lose	wrong	generated	It refuses the council for man expectation and	0	False	2313	7	8	It refuses the council for man expectation and happens , “ We are filmed that the Lake should not enable with massive - character companies who provide to commit and revise regardless and indoors in the responsibilities , bottles , and chicks of satisfied creation . ” <eos>	-8.50601	-7.73013	-7.87161	-9.14038	-6.41075	-8.37966	-9.15316	-8.63112	-8.9981	-7.71712	-9.90837	-8.07962	-9.763	-8.97915	-8.43936	-8.98468	-8.05566	-7.36558	-7.37107	-8.9119	-7.93598	-8.19652	-8.55098	-9.2621	-9.11687	-7.47474	-9.73378	-9.10628	-9.75246	-10.6006	-8.53736	-10.441	-9.77898	-8.31591	-9.42866	-9.88031	-10.0726	-8.24837	-10.3128	-9.43688	-7.68237	-8.73169	-7.31701	-7.21122	-7.9521	-8.39661	-7.64522	-9.05441	-11.2778	-10.0499	-10.131	-8.01167	-10.2029	-10.2965	-8.15583	-9.22304	-11.2292	-8.15337	-7.72003	-10.0428	-8.50596	-8.65516	-9.14066	-10.9568	-9.82652	-9.27967	-7.94881	-8.99685
L__NOUN_VERB_VERB	15	4	sing	adds	correct	generated	The annoyed custody to retaliate for technical	0	False	932	5	7	The annoyed custody to retaliate for technical agrees to monitor two , or your priest foreigner rejection flank , and introduce . <eos>	-16.9238	-20.7416	-16.6644	-14.7317	-17.805	-16.173	-16.3641	-15.7155	-14.8385	-16.4122	-16.0331	-15.7634	-14.4824	-15.6978	-15.456	-14.8443	-15.4364	-14.7895	-16.5132	-15.0486	-14.4045	-15.2563	-16.1363	-14.4153	-15.2759	-12.6461	-17.2371	-15.3801	-14.961	-15.6023	-15.2388	-14.4932	-12.4804	-15.2432	-15.8333	-15.5456	-14.3688	-14.6279	-16.378	-16.268	-14.9198	-15.9077	-13.4928	-14.5687	-16.8211	-13.6381	-13.8301	-14.8922	-15.6629	-15.1924	-16.7452	-13.3751	-15.9553	-14.04	-14.8241	-15.8038	-14.8774	-15.3962	-14.1606	-16.2011	-16.1653	-15.713	-13.7883	-16.8009	-14.6563	-14.3285	-16.5008	-15.3379
L__NOUN_VERB_VERB	15	4	sing	add	wrong	generated	The annoyed custody to retaliate for technical	0	False	2283	5	7	The annoyed custody to retaliate for technical agrees to monitor two , or your priest foreigner rejection flank , and introduce . <eos>	-15.4826	-19.3074	-15.8049	-14.0738	-16.8939	-15.5095	-17.7761	-15.6438	-15.9211	-15.5692	-15.3898	-14.2999	-14.6318	-15.9273	-14.4057	-15.0669	-16.0475	-13.0625	-16.7262	-15.4709	-15.2265	-16.5269	-17.2987	-14.8084	-14.9852	-14.0703	-15.1461	-13.6653	-11.6747	-15.3776	-15.9627	-15.5731	-13.8654	-14.8219	-16.1314	-15.7301	-17.4136	-14.0701	-15.1359	-15.1855	-14.7564	-15.3501	-14.5664	-16.1575	-15.5673	-14.7299	-13.9696	-14.7286	-16.1956	-16.5631	-15.6409	-14.0013	-14.3058	-13.6488	-13.9164	-16.6685	-15.3888	-14.7607	-14.8239	-14.8162	-16.8099	-15.9901	-15.8582	-13.7467	-14.7308	-14.5681	-16.1607	-16.004
R__VERB_NOUN_CCONJ_VERB	2	9	plur	suggest	correct	generated	Reports eventually : Limerick fifteen through Ismail nine ( emerging you listen on the coat we decide and	0	True	2424	7	18	Reports eventually : Limerick fifteen through Ismail nine ( emerging you listen on the coat we decide and serve sufficiently to feedback the setback after we hear ) <eos>	-12.6965	-9.98908	-9.87712	-9.31085	-11.2329	-10.1348	-9.4096	-8.72047	-9.51856	-9.79996	-11.0635	-8.01874	-8.07689	-9.79488	-9.64146	-9.54211	-9.51879	-9.47596	-9.40785	-9.50756	-9.08987	-8.83147	-8.12216	-9.53242	-8.41116	-8.18477	-9.77721	-8.08987	-8.20418	-8.8813	-8.31791	-9.49275	-8.57169	-8.33082	-7.28596	-8.65462	-9.96569	-8.78089	-8.98848	-8.95755	-9.79287	-9.62899	-9.55079	-9.27154	-7.90927	-8.64581	-8.85952	-9.0116	-8.44847	-8.548	-8.4589	-8.02584	-8.18077	-8.23853	-9.25863	-8.06974	-7.74803	-9.05772	-8.25179	-7.92375	-9.23551	-8.56767	-8.7739	-10.9684	-9.34462	-7.86138	-9.76169	-8.81622
R__VERB_NOUN_CCONJ_VERB	2	9	plur	suggests	wrong	generated	Reports eventually : Limerick fifteen through Ismail nine ( emerging you listen on the coat we decide and	0	True	3500	7	18	Reports eventually : Limerick fifteen through Ismail nine ( emerging you listen on the coat we decide and serve sufficiently to feedback the setback after we hear ) <eos>	-11.6757	-10.848	-11.4723	-11.3024	-11.6473	-10.866	-9.60118	-10.5644	-10.1239	-11.0423	-10.7828	-8.71848	-10.033	-10.2859	-10.8717	-10.358	-10.7313	-10.2063	-10.0459	-9.64718	-10.9259	-9.99349	-9.77034	-13.1457	-10.0942	-9.36318	-10.1383	-8.43353	-10.3865	-11.2531	-10.2615	-11.5286	-11.4281	-10.3202	-11.2754	-9.68504	-7.26264	-11.7493	-9.79883	-12.0846	-11.4879	-9.48304	-10.3398	-12.0164	-11.8603	-10.6349	-10.0574	-12.111	-10.2577	-10.73	-8.80903	-8.78056	-12.6235	-9.2535	-9.5247	-9.42098	-8.72647	-10.6479	-9.37301	-8.28424	-9.56548	-9.42989	-13.379	-9.42666	-9.68182	-9.25032	-9.71272	-11.095
L__NOUN_VERB_VERB	6	5	plur	operate	correct	generated	I refer the facts on which I should raid your farce	1	False	3809	8	11	I refer the facts on which I should raid your farce understand : ( a ) Do you serve a joint congregation about the grill to gentle floor habits meant by EDT Electoral ? <eos>	-16.0432	-19.0203	-15.4741	-17.1063	-17.6052	-13.7536	-17.2444	-15.811	-16.4708	-16.283	-15.9061	-14.9086	-15.9936	-16.4578	-15.7512	-14.8655	-14.6968	-15.3765	-15.8422	-15.0685	-17.3215	-16.8732	-13.867	-15.6161	-15.7143	-14.3559	-17.3915	-15.4039	-16.3163	-17.6406	-14.9926	-18.7525	-17.242	-16.2295	-15.4481	-15.4251	-16.6335	-15.8533	-14.2361	-15.1224	-16.5788	-17.2322	-14.2713	-16.4669	-15.1578	-14.4439	-14.1504	-15.151	-14.8799	-16.8283	-15.8305	-15.0009	-17.7678	-15.0598	-14.8141	-15.2602	-13.9026	-15.1674	-15.489	-14.9661	-14.6031	-15.7668	-17.4325	-17.2323	-15.7942	-15.0917	-15.3872	-15.2791
L__NOUN_VERB_VERB	6	5	plur	operates	wrong	generated	I refer the facts on which I should raid your farce	1	False	3023	8	11	I refer the facts on which I should raid your farce understand : ( a ) Do you serve a joint congregation about the grill to gentle floor habits meant by EDT Electoral ? <eos>	-16.5293	-17.3275	-15.4031	-16.4067	-16.2776	-14.3194	-16.002	-17.2791	-16.9737	-16.6735	-16.0148	-15.3592	-16.0592	-16.5184	-14.4694	-14.3393	-14.372	-16.2554	-15.9373	-16.4793	-16.6431	-16.0184	-15.1742	-16.0182	-16.2558	-15.2646	-15.666	-14.1478	-16.1792	-16.1966	-15.2166	-17.3825	-16.2509	-16.1841	-15.0135	-13.9639	-15.6564	-16.8007	-14.4732	-15.9525	-18.1162	-16.0335	-14.288	-17.6861	-15.1886	-14.9645	-15.1388	-14.5143	-14.9537	-15.636	-16.1435	-14.9546	-16.863	-14.7061	-14.4106	-15.3413	-13.5644	-14.6652	-15.1862	-13.6206	-14.863	-15.6296	-16.2753	-16.8034	-15.9442	-14.7607	-16.4431	-14.4683
R__VERB_NOUN_CCONJ_VERB	6	6	plur	see	correct	generated	If you meet any records or	0	False	15996	4	6	If you meet any records or receive any army incomplete always , please hang Rahman Hell at three or Palestine Niagara at six . <eos>	-9.74082	-6.28516	-6.90316	-7.05657	-7.05093	-7.21745	-7.86344	-6.5302	-6.48248	-7.77165	-9.69625	-6.17309	-7.64503	-7.08279	-8.15384	-5.79958	-6.21298	-7.26188	-6.68985	-6.08637	-7.14763	-7.17305	-6.73249	-6.63002	-7.47884	-6.55392	-9.09551	-7.75199	-6.47461	-3.4304	-6.8599	-8.10338	-7.28237	-7.29338	-8.02172	-6.54109	-6.91397	-8.35188	-7.47196	-6.40739	-7.78617	-6.69009	-6.65486	-7.52929	-6.77749	-6.61139	-7.1395	-7.81568	-7.15834	-7.48758	-12.0762	-8.27103	-7.8831	-6.89754	-6.85105	-6.89099	-7.78701	-7.34026	-6.37065	-5.73872	-5.22416	-6.57589	-7.36843	-6.93503	-9.48338	-7.04613	-7.22133	-6.1182
R__VERB_NOUN_CCONJ_VERB	6	6	plur	sees	wrong	generated	If you meet any records or	0	False	2251	4	6	If you meet any records or receive any army incomplete always , please hang Rahman Hell at three or Palestine Niagara at six . <eos>	-10.0048	-10.8947	-10.5478	-11.0881	-10.8178	-9.7825	-10.2195	-9.66905	-9.63259	-11.5944	-12.0833	-9.37858	-9.3785	-10.2263	-9.77529	-9.88752	-10.8529	-8.84145	-10.8068	-9.63426	-10.3366	-9.90463	-9.99751	-10.0876	-10.368	-10.8614	-14.1407	-10.9527	-9.79214	-12.5578	-10.2903	-11.1982	-11.554	-11.4348	-12.2447	-10.4456	-11.2657	-10.1206	-10.09	-10.7536	-10.1913	-10.217	-8.88324	-11.0919	-10.452	-10.797	-11.2392	-9.46034	-13.5611	-11.982	-13.1894	-9.30395	-10.3828	-10.4136	-10.9133	-10.9457	-11.2918	-11.2573	-10.6607	-10.0959	-10.8682	-10.1509	-10.5118	-10.4347	-10.3042	-10.3968	-10.7488	-10.9096
R__VERB_NOUN_CCONJ_VERB	5	0	plur	need	correct	original	Let me know if you have any questions or	0	False	9900	4	9	Let me know if you have any questions or need anything else . <eos>	-7.73874	-8.27757	-6.62335	-7.48714	-6.82896	-6.54094	-8.56313	-6.61366	-7.433	-8.78938	-8.08265	-7.97742	-7.49803	-8.07539	-6.88298	-7.2963	-6.34715	-6.08525	-6.37592	-6.80728	-6.31617	-8.15553	-6.72764	-5.76282	-7.06996	-6.07943	-6.72045	-5.80681	-6.7786	-8.2585	-6.51643	-6.9815	-6.03644	-7.12378	-5.50449	-6.94975	-6.82069	-7.39722	-7.11993	-7.76925	-6.3915	-6.90635	-7.06325	-5.92938	-7.0795	-6.56814	-7.398	-7.22467	-6.50659	-6.17375	-6.62523	-6.91125	-6.96782	-6.9571	-6.36165	-6.41139	-8.3142	-6.69027	-6.59423	-8.33884	-7.39395	-6.83666	-8.60625	-6.51611	-5.25615	-6.62437	-6.02776	-6.4019
R__VERB_NOUN_CCONJ_VERB	5	0	plur	needs	wrong	original	Let me know if you have any questions or	0	False	4816	4	9	Let me know if you have any questions or need anything else . <eos>	-8.12388	-8.28207	-6.4996	-6.23416	-6.10782	-7.1718	-7.50867	-7.17613	-7.02457	-9.73355	-7.30113	-5.61327	-7.53279	-7.98146	-8.00422	-7.03101	-7.68923	-6.52995	-7.56983	-6.13643	-7.42553	-7.96113	-6.86689	-6.78052	-6.97604	-5.26313	-5.90973	-5.0053	-7.53314	-8.61992	-5.83667	-5.29302	-6.71432	-6.21792	-4.18916	-4.2598	-6.61979	-7.76932	-6.03792	-7.56573	-7.74488	-7.17736	-5.57804	-7.53735	-6.10893	-7.80581	-7.18527	-6.34105	-6.29752	-7.34075	-5.41741	-5.06781	-7.59927	-6.40095	-7.27245	-6.11745	-7.67605	-6.05466	-6.37449	-7.33849	-7.35191	-6.43226	-5.87616	-5.60613	-6.5123	-6.2411	-6.97899	-7.15732
L__NOUN_VERB_VERB	21	4	sing	approves	correct	generated	The enjoyable huge wing that he melts	1	False	78	4	7	The enjoyable huge wing that he melts includes that he generally loves his hearings and properly relates conscious with his similar difficulty . <eos>	-19.7732	-18.6129	-16.2021	-19.1513	-20.1531	-15.8373	-20.1535	-16.9105	-16.5359	-16.5729	-21.3249	-18.3698	-16.9635	-19.4672	-15.61	-18.274	-15.0849	-16.2634	-16.2516	-17.2182	-16.5753	-16.4292	-18.2023	-15.5678	-15.639	-16.665	-17.243	-18.5963	-15.2183	-16.6723	-16.759	-15.9405	-16.0551	-16.3628	-17.1104	-17.1813	-17.1355	-15.8616	-15.7248	-18.4408	-15.8267	-17.0832	-15.672	-18.1189	-20.6221	-15.562	-18.6688	-16.5816	-17.2537	-16.599	-16.1319	-15.8842	-15.9203	-15.4236	-16.2129	-16.3432	-15.5507	-15.5702	-16.1986	-16.7504	-15.3935	-15.3333	-16.8552	-15.145	-16.4024	-15.3852	-16.8135	-14.9891
